Center Image,Left Image,Right Image,Steering,Throttle,Brake,Speed
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_52_59_187.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_52_59_187.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_52_59_187.jpg,0,0.8738099,0,12.03368
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_52_59_311.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_52_59_311.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_52_59_311.jpg,0,0.6098369,0,12.86588
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_52_59_377.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_52_59_377.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_52_59_377.jpg,0,0.3345298,0,12.99664
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_52_59_484.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_52_59_484.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_52_59_484.jpg,0,0.0218879,0,13.16326
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_52_59_603.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_52_59_603.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_52_59_603.jpg,0,0,0,12.54706
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_52_59_671.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_52_59_671.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_52_59_671.jpg,0,0.235893,0,12.6175
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_52_59_779.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_52_59_779.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_52_59_779.jpg,0,0.5057639,0,13.47107
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_52_59_895.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_52_59_895.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_52_59_895.jpg,0,0.874533,0,14.23981
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_00_011.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_00_011.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_00_011.jpg,-0.3,0.53079,0,14.85871
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_00_104.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_00_104.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_00_104.jpg,-0.2998112,0.188028,0,14.93224
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_00_242.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_00_242.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_00_242.jpg,0,0,0,14.85603
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_00_342.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_00_342.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_00_342.jpg,0,0,0,14.77626
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_00_462.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_00_462.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_00_462.jpg,0,0,0,14.60085
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_00_576.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_00_576.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_00_576.jpg,0,0,0,14.42439
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_00_682.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_00_682.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_00_682.jpg,0,0,0,14.30808
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_00_742.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_00_742.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_00_742.jpg,-0.2,0,0,14.17782
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_00_861.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_00_861.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_00_861.jpg,-0.5000001,0,0,13.90286
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_00_960.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_00_960.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_00_960.jpg,-0.5596679,0,0,13.64442
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_01_075.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_01_075.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_01_075.jpg,-0.22134,0,0,13.50392
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_01_199.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_01_199.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_01_199.jpg,0,0,0,13.36228
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_01_308.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_01_308.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_01_308.jpg,0,0,0,13.18843
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_01_420.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_01_420.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_01_420.jpg,0,0,0,13.01583
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_01_486.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_01_486.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_01_486.jpg,0,0,0,12.92286
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_01_594.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_01_594.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_01_594.jpg,0,0,0,12.80103
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_01_655.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_01_655.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_01_655.jpg,0,0.2073181,0,12.86056
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_01_771.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_01_771.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_01_771.jpg,0,0.5493781,0,13.24911
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_01_888.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_01_888.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_01_888.jpg,0,0.895515,0,14.18326
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_02_009.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_02_009.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_02_009.jpg,0,0.5642429,0,15.16901
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_02_072.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_02_072.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_02_072.jpg,0,0.3552539,0,15.40588
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_02_194.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_02_194.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_02_194.jpg,-0.3,0.004625916,0,15.38519
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_02_315.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_02_315.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_02_315.jpg,0,0,0,15.19938
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_02_409.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_02_409.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_02_409.jpg,0,0,0,15.08542
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_02_491.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_02_491.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_02_491.jpg,0,0,0,14.38689
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_02_602.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_02_602.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_02_602.jpg,0,0,0,14.27005
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_02_714.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_02_714.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_02_714.jpg,-0.01614887,0,0,14.65521
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_02_851.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_02_851.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_02_851.jpg,0,0,0,13.90854
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_02_955.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_02_955.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_02_955.jpg,-0.15,0,0,14.29844
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_03_081.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_03_081.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_03_081.jpg,-0.1538908,0,0,14.08711
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_03_239.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_03_239.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_03_239.jpg,0,0,0,13.85546
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_03_371.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_03_371.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_03_371.jpg,0,0,0,13.6644
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_03_442.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_03_442.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_03_442.jpg,0,0,0,13.53391
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_03_504.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_03_504.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_03_504.jpg,-0.15,0,0,12.8861
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_03_587.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_03_587.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_03_587.jpg,-0.35,0,0,12.75015
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_03_683.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_03_683.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_03_683.jpg,-0.1305932,0,0,13.18746
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_03_787.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_03_787.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_03_787.jpg,0,0,0,12.48381
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_03_916.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_03_916.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_03_916.jpg,-0.35,0,0,12.77927
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_04_033.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_04_033.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_04_033.jpg,-0.03001785,0,0,12.63556
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_04_172.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_04_172.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_04_172.jpg,0,0,0,12.46088
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_04_300.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_04_300.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_04_300.jpg,0,0,0,11.73414
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_04_368.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_04_368.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_04_368.jpg,-0.15,0,0,12.2045
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_04_431.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_04_431.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_04_431.jpg,-0.3,0,0,11.56172
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_04_510.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_04_510.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_04_510.jpg,-0.171936,0,0,11.46542
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_04_646.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_04_646.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_04_646.jpg,0,0,0,11.82358
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_04_706.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_04_706.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_04_706.jpg,-0.15,0,0,11.21832
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_04_782.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_04_782.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_04_782.jpg,-0.35,0,0,11.5043
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_04_914.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_04_914.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_04_914.jpg,-0.4156378,0,0,11.30376
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_04_968.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_04_968.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_04_968.jpg,-0.1841699,0,0,11.15487
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_05_102.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_05_102.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_05_102.jpg,0,0,0,11.00425
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_05_172.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_05_172.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_05_172.jpg,0,0,0,10.91517
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_05_252.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_05_252.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_05_252.jpg,-0.2,0,0,10.81735
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_05_382.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_05_382.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_05_382.jpg,0,0,0,10.68619
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_05_451.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_05_451.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_05_451.jpg,0,0,0,10.60001
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_05_525.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_05_525.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_05_525.jpg,0,0,0,10.53601
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_05_655.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_05_655.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_05_655.jpg,0,0,0,10.38824
/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/center_2017_10_16_00_53_05_734.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/left_2017_10_16_00_53_05_734.jpg,/Users/qualityworks/javon/Behavioural Cloning Data/15-10-17/02/IMG/right_2017_10_16_00_53_05_734.jpg,0,0.238188,0,10.51614
